Frame;CaptureTime;LogTime;HMDPosition;HMDRotation;GazeStatus;CombinedGazeForward;CombinedGazePosition;InterPupillaryDistanceInMM;LeftEyeStatus;LeftEyeForward;LeftEyePosition;LeftPupilIrisDiameterRatio;LeftPupilDiameterInMM;LeftIrisDiameterInMM;RightEyeStatus;RightEyeForward;RightEyePosition;RightPupilIrisDiameterRatio;RightPupilDiameterInMM;RightIrisDiameterInMM;FocusDistance;FocusStability;Hand;Hand Status;OBJ Position;TAR position
797079;1005149417385786238;63851299094528;(-0.174, 1.325, -0.103);(0.005, -0.142, 0.017, 0.990);VALID;(-0.381, 0.130, 0.916);(-0.174, 1.325, -10.103);67.775;VALID;(-0.080, 0.148, 0.986);(-0.032, 0.000, 0.000);0.424;5.498;12.971;VALID;(-0.128, 0.147, 0.981);(0.032, 0.000, 0.000);0.419;5.252;12.548;2;0.9145895;(-0.20, 1.21, -9.70);(0.00000, -0.53519, 0.00000, -0.84473);not using;not using
797080;1005149417390787920;63851299094528;(-0.174, 1.325, -0.103);(0.005, -0.142, 0.017, 0.990);VALID;(-0.382, 0.130, 0.915);(-0.174, 1.325, -10.103);67.775;VALID;(-0.082, 0.148, 0.986);(-0.032, 0.000, 0.000);0.423;5.490;12.971;VALID;(-0.128, 0.147, 0.981);(0.032, 0.000, 0.000);0.419;5.252;12.548;2;0.9157966;(-0.20, 1.21, -9.70);(0.00000, -0.53519, 0.00000, -0.84473);not using;not using
797081;1005149417395789596;63851299094528;(-0.174, 1.325, -0.103);(0.005, -0.142, 0.017, 0.990);VALID;(-0.383, 0.130, 0.915);(-0.174, 1.325, -10.103);67.775;VALID;(-0.084, 0.148, 0.985);(-0.032, 0.000, 0.000);0.423;5.483;12.971;VALID;(-0.129, 0.147, 0.981);(0.032, 0.000, 0.000);0.419;5.252;12.548;2;0.9095122;(-0.20, 1.21, -9.70);(0.00000, -0.53519, 0.00000, -0.84473);not using;not using
797082;1005149417400791267;63851299094528;(-0.174, 1.325, -0.103);(0.005, -0.142, 0.017, 0.990);VALID;(-0.384, 0.129, 0.914);(-0.174, 1.325, -10.103);67.775;VALID;(-0.086, 0.148, 0.985);(-0.032, 0.000, 0.000);0.422;5.475;12.971;VALID;(-0.130, 0.147, 0.981);(0.032, 0.000, 0.000);0.419;5.252;12.548;2;0.9127294;(-0.20, 1.21, -9.70);(0.00000, -0.53519, 0.00000, -0.84473);not using;not using
797083;1005149417405792932;63851299094528;(-0.174, 1.325, -0.103);(0.005, -0.142, 0.017, 0.990);VALID;(-0.385, 0.129, 0.914);(-0.174, 1.325, -10.103);67.775;VALID;(-0.087, 0.148, 0.985);(-0.032, 0.000, 0.000);0.422;5.468;12.971;VALID;(-0.130, 0.147, 0.980);(0.032, 0.000, 0.000);0.419;5.252;12.548;2;0.9069794;(-0.20, 1.21, -9.70);(0.00000, -0.53519, 0.00000, -0.84473);not using;not using
797084;1005149417410794590;63851299094547;(-0.174, 1.324, -0.103);(0.005, -0.142, 0.017, 0.990);VALID;(-0.387, 0.129, 0.913);(-0.174, 1.324, -10.103);67.775;VALID;(-0.089, 0.148, 0.985);(-0.032, 0.000, 0.000);0.421;5.463;12.971;VALID;(-0.131, 0.147, 0.980);(0.032, 0.000, 0.000);0.419;5.252;12.548;2;0.8947906;(-0.20, 1.21, -9.70);(0.00000, -0.53519, 0.00000, -0.84473);not using;not using
797085;1005149417415792808;63851299094547;(-0.174, 1.324, -0.103);(0.005, -0.142, 0.017, 0.990);VALID;(-0.388, 0.129, 0.913);(-0.174, 1.324, -10.103);67.775;VALID;(-0.090, 0.148, 0.985);(-0.032, 0.000, 0.000);0.421;5.458;12.971;VALID;(-0.132, 0.147, 0.980);(0.032, 0.000, 0.000);0.418;5.251;12.548;2;0.8959396;(-0.20, 1.21, -9.70);(0.00000, -0.53519, 0.00000, -0.84473);not using;not using
797086;1005149417420794656;63851299094547;(-0.174, 1.324, -0.103);(0.005, -0.142, 0.017, 0.990);VALID;(-0.389, 0.129, 0.912);(-0.174, 1.324, -10.103);67.775;VALID;(-0.091, 0.148, 0.985);(-0.032, 0.000, 0.000);0.420;5.449;12.971;VALID;(-0.133, 0.147, 0.980);(0.032, 0.000, 0.000);0.418;5.250;12.548;2;0.8930573;(-0.20, 1.21, -9.70);(0.00000, -0.53519, 0.00000, -0.84473);not using;not using
797087;1005149417425796632;63851299094548;(-0.174, 1.324, -0.103);(0.005, -0.142, 0.017, 0.990);VALID;(-0.390, 0.129, 0.912);(-0.174, 1.324, -10.103);67.775;VALID;(-0.093, 0.148, 0.985);(-0.032, 0.000, 0.000);0.420;5.443;12.971;VALID;(-0.134, 0.147, 0.980);(0.032, 0.000, 0.000);0.418;5.248;12.548;2;0.8928012;(-0.20, 1.21, -9.70);(0.00000, -0.53519, 0.00000, -0.84473);not using;not using
797088;1005149417430798736;63851299094568;(-0.174, 1.324, -0.103);(0.006, -0.142, 0.017, 0.990);VALID;(-0.390, 0.128, 0.912);(-0.174, 1.324, -10.103);67.775;VALID;(-0.093, 0.148, 0.985);(-0.032, 0.000, 0.000);0.419;5.438;12.971;VALID;(-0.135, 0.147, 0.980);(0.032, 0.000, 0.000);0.418;5.245;12.548;2;0.8972759;(-0.20, 1.21, -9.70);(0.00000, -0.53519, 0.00000, -0.84473);not using;not using
797089;1005149417435800974;63851299094568;(-0.174, 1.324, -0.103);(0.006, -0.142, 0.017, 0.990);VALID;(-0.391, 0.128, 0.911);(-0.174, 1.324, -10.103);67.775;VALID;(-0.094, 0.148, 0.985);(-0.032, 0.000, 0.000);0.419;5.433;12.971;VALID;(-0.135, 0.147, 0.980);(0.032, 0.000, 0.000);0.418;5.241;12.548;2;0.894956;(-0.20, 1.21, -9.70);(0.00000, -0.53519, 0.00000, -0.84473);not using;not using
797090;1005149417440803337;63851299094568;(-0.174, 1.324, -0.103);(0.006, -0.142, 0.017, 0.990);VALID;(-0.392, 0.128, 0.911);(-0.174, 1.324, -10.103);67.775;VALID;(-0.095, 0.148, 0.984);(-0.032, 0.000, 0.000);0.418;5.427;12.971;VALID;(-0.136, 0.147, 0.980);(0.032, 0.000, 0.000);0.417;5.237;12.548;2;0.8815824;(-0.20, 1.21, -9.70);(0.00000, -0.53519, 0.00000, -0.84473);not using;not using
797091;1005149417445820687;63851299094568;(-0.174, 1.324, -0.103);(0.006, -0.142, 0.017, 0.990);VALID;(-0.393, 0.128, 0.911);(-0.174, 1.324, -10.103);67.775;VALID;(-0.096, 0.148, 0.984);(-0.032, 0.000, 0.000);0.418;5.422;12.971;VALID;(-0.137, 0.147, 0.980);(0.032, 0.000, 0.000);0.417;5.232;12.548;2;0.8831936;(-0.20, 1.21, -9.70);(0.00000, -0.53519, 0.00000, -0.84473);not using;not using
797092;1005149417450823022;63851299094590;(-0.174, 1.324, -0.103);(0.006, -0.142, 0.017, 0.990);VALID;(-0.393, 0.127, 0.911);(-0.174, 1.324, -10.103);67.775;VALID;(-0.096, 0.148, 0.984);(-0.032, 0.000, 0.000);0.418;5.417;12.971;VALID;(-0.137, 0.147, 0.980);(0.032, 0.000, 0.000);0.416;5.226;12.548;2;0.8866041;(-0.20, 1.21, -9.70);(0.00000, -0.53519, 0.00000, -0.84473);not using;not using
797093;1005149417455825214;63851299094590;(-0.174, 1.324, -0.103);(0.006, -0.142, 0.017, 0.990);VALID;(-0.394, 0.127, 0.910);(-0.174, 1.324, -10.103);67.775;VALID;(-0.097, 0.148, 0.984);(-0.032, 0.000, 0.000);0.417;5.412;12.971;VALID;(-0.138, 0.147, 0.979);(0.032, 0.000, 0.000);0.416;5.221;12.548;2;0.9063013;(-0.20, 1.21, -9.70);(0.00000, -0.53519, 0.00000, -0.84473);not using;not using
797094;1005149417460827263;63851299094590;(-0.174, 1.324, -0.103);(0.006, -0.142, 0.017, 0.990);VALID;(-0.394, 0.127, 0.910);(-0.174, 1.324, -10.103);67.775;VALID;(-0.097, 0.148, 0.984);(-0.032, 0.000, 0.000);0.417;5.404;12.971;VALID;(-0.138, 0.147, 0.979);(0.032, 0.000, 0.000);0.416;5.215;12.548;2;0.9997038;(-0.20, 1.21, -9.70);(0.00000, -0.53519, 0.00000, -0.84473);not using;not using
797095;1005149417465829170;63851299094590;(-0.174, 1.324, -0.103);(0.006, -0.142, 0.017, 0.990);VALID;(-0.395, 0.127, 0.910);(-0.174, 1.324, -10.103);67.775;VALID;(-0.097, 0.148, 0.984);(-0.032, 0.000, 0.000);0.416;5.393;12.971;VALID;(-0.139, 0.147, 0.979);(0.032, 0.000, 0.000);0.415;5.209;12.548;2;1;(-0.20, 1.21, -9.70);(0.00000, -0.53519, 0.00000, -0.84473);not using;not using
797096;1005149417470830936;63851299094611;(-0.174, 1.324, -0.103);(0.006, -0.142, 0.017, 0.990);VALID;(-0.395, 0.127, 0.910);(-0.174, 1.324, -10.103);67.775;VALID;(-0.098, 0.148, 0.984);(-0.032, 0.000, 0.000);0.415;5.382;12.971;VALID;(-0.139, 0.147, 0.979);(0.032, 0.000, 0.000);0.415;5.205;12.548;2;1;(-0.20, 1.21, -9.70);(0.00000, -0.53519, 0.00000, -0.84473);not using;not using
797097;1005149417475832590;63851299094611;(-0.174, 1.324, -0.103);(0.006, -0.142, 0.017, 0.990);VALID;(-0.396, 0.127, 0.910);(-0.174, 1.324, -10.103);67.775;VALID;(-0.098, 0.148, 0.984);(-0.032, 0.000, 0.000);0.414;5.376;12.971;VALID;(-0.140, 0.147, 0.979);(0.032, 0.000, 0.000);0.414;5.201;12.548;2;1;(-0.20, 1.21, -9.70);(0.00000, -0.53519, 0.00000, -0.84473);not using;not using
797098;1005149417480834238;63851299094611;(-0.174, 1.324, -0.103);(0.006, -0.142, 0.017, 0.990);VALID;(-0.396, 0.127, 0.909);(-0.174, 1.324, -10.103);67.775;VALID;(-0.098, 0.148, 0.984);(-0.032, 0.000, 0.000);0.414;5.372;12.971;VALID;(-0.140, 0.147, 0.979);(0.032, 0.000, 0.000);0.414;5.197;12.548;2;1;(-0.20, 1.21, -9.70);(0.00000, -0.53519, 0.00000, -0.84473);not using;not using
797099;1005149417485835880;63851299094611;(-0.174, 1.324, -0.103);(0.006, -0.142, 0.017, 0.990);VALID;(-0.396, 0.127, 0.909);(-0.174, 1.324, -10.103);67.775;VALID;(-0.099, 0.148, 0.984);(-0.032, 0.000, 0.000);0.414;5.369;12.971;VALID;(-0.140, 0.147, 0.979);(0.032, 0.000, 0.000);0.414;5.191;12.548;2;1;(-0.20, 1.21, -9.70);(0.00000, -0.53519, 0.00000, -0.84473);not using;not using
797100;1005149417490837516;63851299094632;(-0.174, 1.324, -0.103);(0.007, -0.143, 0.017, 0.990);VALID;(-0.397, 0.126, 0.909);(-0.174, 1.324, -10.103);67.775;VALID;(-0.099, 0.148, 0.984);(-0.032, 0.000, 0.000);0.414;5.365;12.971;VALID;(-0.141, 0.147, 0.979);(0.032, 0.000, 0.000);0.413;5.187;12.548;2;1;(-0.20, 1.21, -9.70);(0.00000, -0.53519, 0.00000, -0.84473);not using;not using
797101;1005149417495839145;63851299094632;(-0.174, 1.324, -0.103);(0.007, -0.143, 0.017, 0.990);VALID;(-0.397, 0.127, 0.909);(-0.174, 1.324, -10.103);67.775;VALID;(-0.099, 0.148, 0.984);(-0.032, 0.000, 0.000);0.413;5.359;12.971;VALID;(-0.141, 0.147, 0.979);(0.032, 0.000, 0.000);0.413;5.183;12.548;2;1;(-0.20, 1.21, -9.70);(0.00000, -0.53519, 0.00000, -0.84473);not using;not using
797102;1005149417500840770;63851299094632;(-0.174, 1.324, -0.103);(0.007, -0.143, 0.017, 0.990);VALID;(-0.397, 0.127, 0.909);(-0.174, 1.324, -10.103);67.775;VALID;(-0.099, 0.148, 0.984);(-0.032, 0.000, 0.000);0.413;5.354;12.971;VALID;(-0.141, 0.147, 0.979);(0.032, 0.000, 0.000);0.413;5.179;12.548;2;1;(-0.20, 1.21, -9.70);(0.00000, -0.53519, 0.00000, -0.84473);not using;not using
797103;1005149417505842389;63851299094632;(-0.174, 1.324, -0.103);(0.007, -0.143, 0.017, 0.990);VALID;(-0.398, 0.127, 0.909);(-0.174, 1.324, -10.103);67.775;VALID;(-0.099, 0.148, 0.984);(-0.032, 0.000, 0.000);0.412;5.343;12.971;VALID;(-0.142, 0.148, 0.979);(0.032, 0.000, 0.000);0.412;5.176;12.548;2;1;(-0.20, 1.21, -9.70);(0.00000, -0.53519, 0.00000, -0.84473);not using;not using
797104;1005149417510844001;63851299094632;(-0.174, 1.324, -0.103);(0.007, -0.143, 0.017, 0.990);VALID;(-0.398, 0.127, 0.909);(-0.174, 1.324, -10.103);67.775;VALID;(-0.099, 0.148, 0.984);(-0.032, 0.000, 0.000);0.411;5.337;12.971;VALID;(-0.142, 0.148, 0.979);(0.032, 0.000, 0.000);0.412;5.170;12.548;2;1;(-0.20, 1.21, -9.70);(0.00000, -0.53519, 0.00000, -0.84473);not using;not using
797105;1005149417515842284;63851299094655;(-0.174, 1.324, -0.102);(0.007, -0.143, 0.017, 0.990);VALID;(-0.399, 0.126, 0.908);(-0.174, 1.324, -10.102);67.775;VALID;(-0.099, 0.148, 0.984);(-0.032, 0.000, 0.000);0.411;5.333;12.971;VALID;(-0.142, 0.148, 0.979);(0.032, 0.000, 0.000);0.412;5.167;12.548;2;1;(-0.20, 1.21, -9.70);(0.00000, -0.53519, 0.00000, -0.84473);not using;not using
797106;1005149417520844195;63851299094655;(-0.174, 1.324, -0.102);(0.007, -0.143, 0.017, 0.990);VALID;(-0.399, 0.126, 0.908);(-0.174, 1.324, -10.102);67.775;VALID;(-0.100, 0.148, 0.984);(-0.032, 0.000, 0.000);0.411;5.330;12.971;VALID;(-0.143, 0.148, 0.979);(0.032, 0.000, 0.000);0.411;5.162;12.548;2;1;(-0.20, 1.21, -9.70);(0.00000, -0.53519, 0.00000, -0.84473);not using;not using
797107;1005149417525846236;63851299094655;(-0.174, 1.324, -0.102);(0.007, -0.143, 0.017, 0.990);VALID;(-0.399, 0.127, 0.908);(-0.174, 1.324, -10.102);67.775;VALID;(-0.100, 0.149, 0.984);(-0.032, 0.000, 0.000);0.411;5.328;12.971;VALID;(-0.143, 0.148, 0.979);(0.032, 0.000, 0.000);0.411;5.158;12.548;2;1;(-0.20, 1.21, -9.70);(0.00000, -0.53519, 0.00000, -0.84473);not using;not using
797108;1005149417530848406;63851299094655;(-0.174, 1.324, -0.102);(0.007, -0.143, 0.017, 0.990);VALID;(-0.399, 0.127, 0.908);(-0.174, 1.324, -10.102);67.775;VALID;(-0.100, 0.149, 0.984);(-0.032, 0.000, 0.000);0.411;5.325;12.971;VALID;(-0.143, 0.148, 0.979);(0.032, 0.000, 0.000);0.411;5.153;12.548;2;1;(-0.20, 1.21, -9.70);(0.00000, -0.53519, 0.00000, -0.84473);not using;not using
797109;1005149417535850703;63851299094674;(-0.174, 1.324, -0.102);(0.007, -0.143, 0.017, 0.990);VALID;(-0.400, 0.126, 0.908);(-0.174, 1.324, -10.102);67.775;VALID;(-0.100, 0.149, 0.984);(-0.032, 0.000, 0.000);0.410;5.321;12.971;VALID;(-0.143, 0.148, 0.979);(0.032, 0.000, 0.000);0.410;5.146;12.548;2;1;(-0.20, 1.21, -9.70);(0.00000, -0.53519, 0.00000, -0.84473);not using;not using
797110;1005149417540853127;63851299094674;(-0.174, 1.324, -0.102);(0.007, -0.143, 0.017, 0.990);VALID;(-0.400, 0.127, 0.908);(-0.174, 1.324, -10.102);67.775;VALID;(-0.100, 0.149, 0.984);(-0.032, 0.000, 0.000);0.410;5.317;12.971;VALID;(-0.144, 0.148, 0.978);(0.032, 0.000, 0.000);0.410;5.140;12.548;2;1;(-0.20, 1.21, -9.70);(0.00000, -0.53519, 0.00000, -0.84473);not using;not using
797111;1005149417545855519;63851299094674;(-0.174, 1.324, -0.102);(0.007, -0.143, 0.017, 0.990);VALID;(-0.400, 0.127, 0.908);(-0.174, 1.324, -10.102);67.775;VALID;(-0.100, 0.149, 0.984);(-0.032, 0.000, 0.000);0.410;5.314;12.971;VALID;(-0.144, 0.148, 0.978);(0.032, 0.000, 0.000);0.409;5.136;12.548;2;1;(-0.20, 1.21, -9.70);(0.00000, -0.53519, 0.00000, -0.84473);not using;not using
797112;1005149417550857794;63851299094674;(-0.174, 1.324, -0.102);(0.007, -0.143, 0.017, 0.990);VALID;(-0.400, 0.127, 0.908);(-0.174, 1.324, -10.102);67.775;VALID;(-0.100, 0.149, 0.984);(-0.032, 0.000, 0.000);0.409;5.310;12.971;VALID;(-0.144, 0.148, 0.978);(0.032, 0.000, 0.000);0.409;5.133;12.548;2;1;(-0.20, 1.21, -9.70);(0.00000, -0.53519, 0.00000, -0.84473);not using;not using
797113;1005149417555859925;63851299094693;(-0.174, 1.324, -0.102);(0.007, -0.143, 0.017, 0.989);VALID;(-0.401, 0.127, 0.907);(-0.174, 1.324, -10.102);67.775;VALID;(-0.100, 0.149, 0.984);(-0.032, 0.000, 0.000);0.409;5.306;12.971;VALID;(-0.144, 0.148, 0.978);(0.032, 0.000, 0.000);0.409;5.130;12.548;2;1;(-0.20, 1.21, -9.70);(0.00000, -0.53519, 0.00000, -0.84473);not using;not using
797114;1005149417560861939;63851299094693;(-0.174, 1.324, -0.102);(0.007, -0.143, 0.017, 0.989);VALID;(-0.401, 0.127, 0.907);(-0.174, 1.324, -10.102);67.775;VALID;(-0.100, 0.149, 0.984);(-0.032, 0.000, 0.000);0.409;5.303;12.971;VALID;(-0.145, 0.148, 0.978);(0.032, 0.000, 0.000);0.409;5.127;12.548;2;1;(-0.20, 1.21, -9.70);(0.00000, -0.53519, 0.00000, -0.84473);not using;not using
797115;1005149417565863807;63851299094693;(-0.174, 1.324, -0.102);(0.007, -0.143, 0.017, 0.989);VALID;(-0.401, 0.127, 0.907);(-0.174, 1.324, -10.102);67.775;VALID;(-0.100, 0.149, 0.984);(-0.032, 0.000, 0.000);0.409;5.300;12.971;VALID;(-0.145, 0.148, 0.978);(0.032, 0.000, 0.000);0.408;5.124;12.548;2;1;(-0.20, 1.21, -9.70);(0.00000, -0.53519, 0.00000, -0.84473);not using;not using
797116;1005149417570865533;63851299094693;(-0.174, 1.324, -0.102);(0.007, -0.143, 0.017, 0.989);VALID;(-0.401, 0.127, 0.907);(-0.174, 1.324, -10.102);67.775;VALID;(-0.100, 0.149, 0.984);(-0.032, 0.000, 0.000);0.408;5.297;12.971;VALID;(-0.145, 0.149, 0.978);(0.032, 0.000, 0.000);0.408;5.122;12.548;2;1;(-0.20, 1.21, -9.70);(0.00000, -0.53519, 0.00000, -0.84473);not using;not using
797117;1005149417575867171;63851299094713;(-0.174, 1.324, -0.102);(0.007, -0.144, 0.017, 0.989);VALID;(-0.401, 0.127, 0.907);(-0.174, 1.324, -10.102);67.775;VALID;(-0.100, 0.149, 0.984);(-0.032, 0.000, 0.000);0.408;5.294;12.971;VALID;(-0.145, 0.149, 0.978);(0.032, 0.000, 0.000);0.408;5.120;12.548;2;1;(-0.20, 1.21, -9.70);(0.00000, -0.53519, 0.00000, -0.84473);not using;not using
797118;1005149417580868803;63851299094713;(-0.174, 1.324, -0.102);(0.007, -0.144, 0.017, 0.989);VALID;(-0.401, 0.127, 0.907);(-0.174, 1.324, -10.102);67.775;VALID;(-0.100, 0.150, 0.984);(-0.032, 0.000, 0.000);0.408;5.292;12.971;VALID;(-0.145, 0.149, 0.978);(0.032, 0.000, 0.000);0.408;5.118;12.548;2;1;(-0.20, 1.21, -9.70);(0.00000, -0.53519, 0.00000, -0.84473);not using;not using
797119;1005149417585870428;63851299094713;(-0.174, 1.324, -0.102);(0.007, -0.144, 0.017, 0.989);VALID;(-0.401, 0.127, 0.907);(-0.174, 1.324, -10.102);67.775;VALID;(-0.100, 0.150, 0.984);(-0.032, 0.000, 0.000);0.408;5.290;12.971;VALID;(-0.145, 0.149, 0.978);(0.032, 0.000, 0.000);0.408;5.116;12.548;2;1;(-0.20, 1.21, -9.70);(0.00000, -0.53519, 0.00000, -0.84473);not using;not using
797120;1005149417590872048;63851299094713;(-0.174, 1.324, -0.102);(0.007, -0.144, 0.017, 0.989);VALID;(-0.401, 0.127, 0.907);(-0.174, 1.324, -10.102);67.775;VALID;(-0.100, 0.150, 0.984);(-0.032, 0.000, 0.000);0.408;5.289;12.971;VALID;(-0.145, 0.149, 0.978);(0.032, 0.000, 0.000);0.406;5.097;12.548;2;1;(-0.20, 1.21, -9.70);(0.00000, -0.53519, 0.00000, -0.84473);not using;not using
797121;1005149417595873662;63851299094732;(-0.174, 1.324, -0.102);(0.007, -0.144, 0.017, 0.989);VALID;(-0.402, 0.127, 0.907);(-0.174, 1.324, -10.102);67.775;VALID;(-0.100, 0.149, 0.984);(-0.032, 0.000, 0.000);0.406;5.263;12.971;VALID;(-0.145, 0.149, 0.978);(0.032, 0.000, 0.000);0.401;5.027;12.548;2;1;(-0.20, 1.21, -9.70);(0.00000, -0.53519, 0.00000, -0.84473);not using;not using
797122;1005149417600875271;63851299094732;(-0.174, 1.324, -0.102);(0.007, -0.144, 0.017, 0.989);VALID;(-0.403, 0.127, 0.906);(-0.174, 1.324, -10.102);67.775;VALID;(-0.101, 0.150, 0.984);(-0.032, 0.000, 0.000);0.406;5.262;12.971;VALID;(-0.146, 0.149, 0.978);(0.032, 0.000, 0.000);0.394;4.941;12.548;2;0.892211;(-0.20, 1.21, -9.70);(0.00000, -0.53519, 0.00000, -0.84473);not using;not using
797123;1005149417605876873;63851299094732;(-0.174, 1.324, -0.102);(0.007, -0.144, 0.017, 0.989);VALID;(-0.404, 0.127, 0.906);(-0.174, 1.324, -10.102);67.775;VALID;(-0.102, 0.150, 0.983);(-0.032, 0.000, 0.000);0.406;5.263;12.971;VALID;(-0.148, 0.149, 0.978);(0.032, 0.000, 0.000);0.392;4.917;12.548;2;0.8290086;(-0.20, 1.21, -9.70);(0.00000, -0.53519, 0.00000, -0.84473);not using;not using
797124;1005149417610875144;63851299094732;(-0.174, 1.324, -0.102);(0.007, -0.144, 0.017, 0.989);VALID;(-0.406, 0.127, 0.905);(-0.174, 1.324, -10.102);67.775;VALID;(-0.104, 0.150, 0.983);(-0.032, 0.000, 0.000);0.406;5.265;12.971;VALID;(-0.149, 0.149, 0.977);(0.032, 0.000, 0.000);0.392;4.915;12.548;2;0.8025947;(-0.20, 1.21, -9.70);(0.00000, -0.53519, 0.00000, -0.84473);not using;not using
797125;1005149417615877044;63851299094752;(-0.174, 1.324, -0.102);(0.007, -0.144, 0.017, 0.989);VALID;(-0.408, 0.128, 0.904);(-0.174, 1.324, -10.102);67.775;VALID;(-0.106, 0.151, 0.983);(-0.032, 0.000, 0.000);0.406;5.267;12.971;VALID;(-0.151, 0.150, 0.977);(0.032, 0.000, 0.000);0.393;4.937;12.548;2;0.7466391;(-0.20, 1.21, -9.70);(0.00000, -0.53519, 0.00000, -0.84473);not using;not using
797126;1005149417620879076;63851299094752;(-0.174, 1.324, -0.102);(0.007, -0.144, 0.017, 0.989);VALID;(-0.410, 0.128, 0.903);(-0.174, 1.324, -10.102);67.775;VALID;(-0.108, 0.151, 0.983);(-0.032, 0.000, 0.000);0.406;5.268;12.971;VALID;(-0.154, 0.150, 0.977);(0.032, 0.000, 0.000);0.396;4.968;12.548;2;0.7280345;(-0.20, 1.21, -9.70);(0.00000, -0.53519, 0.00000, -0.84473);not using;not using
797127;1005149417625881234;63851299094752;(-0.174, 1.324, -0.102);(0.007, -0.144, 0.017, 0.989);VALID;(-0.412, 0.129, 0.902);(-0.174, 1.324, -10.102);67.775;VALID;(-0.110, 0.152, 0.982);(-0.032, 0.000, 0.000);0.406;5.269;12.971;VALID;(-0.156, 0.151, 0.976);(0.032, 0.000, 0.000);0.397;4.987;12.548;2;0.7052168;(-0.20, 1.21, -9.70);(0.00000, -0.53519, 0.00000, -0.84473);not using;not using
797128;1005149417630883520;63851299094752;(-0.174, 1.324, -0.102);(0.007, -0.144, 0.017, 0.989);VALID;(-0.414, 0.130, 0.901);(-0.174, 1.324, -10.102);67.775;VALID;(-0.112, 0.152, 0.982);(-0.032, 0.000, 0.000);0.406;5.270;12.971;VALID;(-0.159, 0.151, 0.976);(0.032, 0.000, 0.000);0.399;5.001;12.548;2;0.6850323;(-0.20, 1.21, -9.70);(0.00000, -0.53519, 0.00000, -0.84473);not using;not using
797129;1005149417635885931;63851299094772;(-0.174, 1.324, -0.102);(0.007, -0.144, 0.017, 0.989);VALID;(-0.416, 0.131, 0.900);(-0.174, 1.324, -10.102);67.775;VALID;(-0.114, 0.153, 0.982);(-0.032, 0.000, 0.000);0.406;5.271;12.971;VALID;(-0.161, 0.152, 0.975);(0.032, 0.000, 0.000);0.399;5.012;12.548;2;0.668819;(-0.20, 1.21, -9.70);(0.00000, -0.53519, 0.00000, -0.84473);not using;not using
797130;1005149417640888388;63851299094772;(-0.174, 1.324, -0.102);(0.007, -0.144, 0.017, 0.989);VALID;(-0.418, 0.131, 0.899);(-0.174, 1.324, -10.102);67.775;VALID;(-0.116, 0.154, 0.981);(-0.032, 0.000, 0.000);0.406;5.272;12.971;VALID;(-0.163, 0.153, 0.975);(0.032, 0.000, 0.000);0.400;5.019;12.548;2;0.6556243;(-0.20, 1.21, -9.70);(0.00000, -0.53519, 0.00000, -0.84473);not using;not using
797131;1005149417645890755;63851299094772;(-0.174, 1.324, -0.102);(0.007, -0.144, 0.017, 0.989);VALID;(-0.419, 0.132, 0.898);(-0.174, 1.324, -10.102);67.775;VALID;(-0.117, 0.155, 0.981);(-0.032, 0.000, 0.000);0.407;5.273;12.971;VALID;(-0.165, 0.154, 0.974);(0.032, 0.000, 0.000);0.401;5.026;12.548;2;0.6452185;(-0.20, 1.21, -9.70);(0.00000, -0.53519, 0.00000, -0.84473);not using;not using
797132;1005149417650892978;63851299094772;(-0.174, 1.324, -0.102);(0.007, -0.144, 0.017, 0.989);VALID;(-0.421, 0.133, 0.897);(-0.174, 1.324, -10.102);67.775;VALID;(-0.119, 0.156, 0.981);(-0.032, 0.000, 0.000);0.407;5.273;12.971;VALID;(-0.167, 0.155, 0.974);(0.032, 0.000, 0.000);0.401;5.032;12.548;2;0.6262127;(-0.20, 1.21, -9.70);(0.00000, -0.53519, 0.00000, -0.84473);not using;not using
797133;1005149417655895058;63851299094792;(-0.174, 1.324, -0.102);(0.007, -0.144, 0.017, 0.989);VALID;(-0.422, 0.134, 0.896);(-0.174, 1.324, -10.102);67.775;VALID;(-0.120, 0.157, 0.980);(-0.032, 0.000, 0.000);0.407;5.274;12.971;VALID;(-0.168, 0.156, 0.973);(0.032, 0.000, 0.000);0.402;5.038;12.548;2;0.612604;(-0.20, 1.21, -9.70);(0.00000, -0.53519, 0.00000, -0.84473);not using;not using
797134;1005149417660896996;63851299094792;(-0.174, 1.324, -0.102);(0.007, -0.144, 0.017, 0.989);VALID;(-0.424, 0.135, 0.896);(-0.174, 1.324, -10.102);67.775;VALID;(-0.122, 0.158, 0.980);(-0.032, 0.000, 0.000);0.407;5.276;12.971;VALID;(-0.169, 0.157, 0.973);(0.032, 0.000, 0.000);0.402;5.042;12.548;2;0.6041163;(-0.20, 1.21, -9.70);(0.00000, -0.53519, 0.00000, -0.84473);not using;not using
797135;1005149417665898793;63851299094792;(-0.174, 1.324, -0.102);(0.007, -0.144, 0.017, 0.989);VALID;(-0.424, 0.136, 0.895);(-0.174, 1.324, -10.102);67.775;VALID;(-0.123, 0.159, 0.980);(-0.032, 0.000, 0.000);0.407;5.276;12.971;VALID;(-0.170, 0.158, 0.973);(0.032, 0.000, 0.000);0.402;5.046;12.548;2;0.6003408;(-0.20, 1.21, -9.70);(0.00000, -0.53519, 0.00000, -0.84473);not using;not using
