Frame;CaptureTime;LogTime;HMDPosition;HMDRotation;GazeStatus;CombinedGazeForward;CombinedGazePosition;InterPupillaryDistanceInMM;LeftEyeStatus;LeftEyeForward;LeftEyePosition;LeftPupilIrisDiameterRatio;LeftPupilDiameterInMM;LeftIrisDiameterInMM;RightEyeStatus;RightEyeForward;RightEyePosition;RightPupilIrisDiameterRatio;RightPupilDiameterInMM;RightIrisDiameterInMM;FocusDistance;FocusStability;Hand;Hand Status;OBJ Position;TAR position
627801;1005148570689122247;63851298247818;(-0.325, 1.278, -0.199);(0.161, 0.092, -0.014, 0.983);VALID;(0.351, -0.029, 0.936);(-0.325, 1.278, -10.199);66.950;VALID;(0.239, 0.284, 0.929);(-0.032, 0.000, 0.000);0.420;5.405;12.868;VALID;(0.071, 0.289, 0.955);(0.032, 0.000, 0.000);0.379;4.966;13.110;0.3768158;0;(-0.20, 1.21, -9.70);(0.00000, -0.53519, 0.00000, -0.84473);not using;not using
627802;1005148570694124774;63851298247818;(-0.325, 1.278, -0.199);(0.161, 0.092, -0.014, 0.983);VALID;(0.346, -0.027, 0.938);(-0.325, 1.278, -10.199);66.950;VALID;(0.231, 0.286, 0.930);(-0.032, 0.000, 0.000);0.420;5.399;12.868;VALID;(0.066, 0.291, 0.955);(0.032, 0.000, 0.000);0.379;4.972;13.110;0.3825695;0;(-0.20, 1.21, -9.70);(0.00000, -0.53519, 0.00000, -0.84473);not using;not using
627803;1005148570699123885;63851298247830;(-0.325, 1.279, -0.200);(0.157, 0.092, -0.013, 0.983);VALID;(0.342, -0.018, 0.940);(-0.325, 1.279, -10.200);66.950;VALID;(0.225, 0.286, 0.931);(-0.032, 0.000, 0.000);0.419;5.392;12.868;VALID;(0.062, 0.292, 0.955);(0.032, 0.000, 0.000);0.380;4.982;13.110;0.3876747;0;(-0.20, 1.21, -9.70);(0.00000, -0.53519, 0.00000, -0.84473);not using;not using
627804;1005148570704123134;63851298247830;(-0.325, 1.279, -0.200);(0.157, 0.092, -0.013, 0.983);VALID;(0.337, -0.019, 0.941);(-0.325, 1.279, -10.200);66.950;VALID;(0.222, 0.285, 0.932);(-0.032, 0.000, 0.000);0.419;5.390;12.868;VALID;(0.056, 0.291, 0.955);(0.032, 0.000, 0.000);0.380;4.985;13.110;0.3832229;0;(-0.20, 1.21, -9.70);(0.00000, -0.53519, 0.00000, -0.84473);not using;not using
627805;1005148570709122522;63851298247841;(-0.325, 1.279, -0.201);(0.153, 0.092, -0.012, 0.984);VALID;(0.335, -0.013, 0.942);(-0.325, 1.279, -10.201);66.950;VALID;(0.219, 0.284, 0.933);(-0.032, 0.000, 0.000);0.419;5.385;12.868;VALID;(0.053, 0.290, 0.956);(0.032, 0.000, 0.000);0.380;4.988;13.110;0.3832946;0;(-0.20, 1.21, -9.70);(0.00000, -0.53519, 0.00000, -0.84473);not using;not using
627806;1005148570714122048;63851298247841;(-0.325, 1.279, -0.201);(0.153, 0.092, -0.012, 0.984);VALID;(0.331, -0.014, 0.944);(-0.325, 1.279, -10.201);66.950;VALID;(0.217, 0.283, 0.934);(-0.032, 0.000, 0.000);0.418;5.381;12.868;VALID;(0.051, 0.289, 0.956);(0.032, 0.000, 0.000);0.381;4.994;13.110;0.3837076;0;(-0.20, 1.21, -9.70);(0.00000, -0.53519, 0.00000, -0.84473);not using;not using
627807;1005148570719121711;63851298247841;(-0.325, 1.279, -0.201);(0.153, 0.092, -0.012, 0.984);VALID;(0.330, -0.015, 0.944);(-0.325, 1.279, -10.201);66.950;VALID;(0.216, 0.282, 0.935);(-0.032, 0.000, 0.000);0.418;5.375;12.868;VALID;(0.050, 0.288, 0.956);(0.032, 0.000, 0.000);0.381;4.995;13.110;0.3834483;0;(-0.20, 1.21, -9.70);(0.00000, -0.53519, 0.00000, -0.84473);not using;not using
627808;1005148570724121510;63851298247852;(-0.325, 1.280, -0.201);(0.149, 0.092, -0.011, 0.984);VALID;(0.328, -0.008, 0.945);(-0.325, 1.280, -10.201);66.950;VALID;(0.215, 0.280, 0.936);(-0.032, 0.000, 0.000);0.418;5.372;12.868;VALID;(0.050, 0.287, 0.957);(0.032, 0.000, 0.000);0.381;4.995;13.110;0.3837866;0;(-0.20, 1.21, -9.70);(0.00000, -0.53519, 0.00000, -0.84473);not using;not using
627809;1005148570729121447;63851298247852;(-0.325, 1.280, -0.201);(0.149, 0.092, -0.011, 0.984);VALID;(0.330, -0.009, 0.944);(-0.325, 1.280, -10.201);66.950;VALID;(0.215, 0.279, 0.936);(-0.032, 0.000, 0.000);0.418;5.372;12.868;VALID;(0.049, 0.286, 0.957);(0.032, 0.000, 0.000);0.381;4.995;13.110;0.3833215;0;(-0.20, 1.21, -9.70);(0.00000, -0.53519, 0.00000, -0.84473);not using;not using
627810;1005148570734121331;63851298247863;(-0.325, 1.281, -0.202);(0.145, 0.092, -0.010, 0.985);VALID;(0.332, -0.001, 0.943);(-0.325, 1.281, -10.202);66.950;VALID;(0.215, 0.278, 0.936);(-0.032, 0.000, 0.000);0.418;5.373;12.868;VALID;(0.050, 0.285, 0.957);(0.032, 0.000, 0.000);0.381;4.999;13.110;0.3834688;0;(-0.20, 1.21, -9.70);(0.00000, -0.53519, 0.00000, -0.84473);not using;not using
627811;1005148570739128938;63851298247863;(-0.325, 1.281, -0.202);(0.145, 0.092, -0.010, 0.985);VALID;(0.335, -0.002, 0.942);(-0.325, 1.281, -10.202);66.950;VALID;(0.216, 0.277, 0.936);(-0.032, 0.000, 0.000);0.418;5.374;12.868;VALID;(0.050, 0.284, 0.958);(0.032, 0.000, 0.000);0.382;5.002;13.110;0.3833026;0;(-0.20, 1.21, -9.70);(0.00000, -0.53519, 0.00000, -0.84473);not using;not using
627812;1005148570744134841;63851298247875;(-0.325, 1.282, -0.203);(0.141, 0.092, -0.009, 0.986);VALID;(0.336, 0.005, 0.942);(-0.325, 1.282, -10.203);66.950;VALID;(0.216, 0.276, 0.937);(-0.032, 0.000, 0.000);0.418;5.375;12.868;VALID;(0.049, 0.283, 0.958);(0.032, 0.000, 0.000);0.382;5.003;13.110;0.3804666;0;(-0.20, 1.21, -9.70);(0.00000, -0.53519, 0.00000, -0.84473);not using;not using
627813;1005148570749139014;63851298247875;(-0.325, 1.282, -0.203);(0.141, 0.092, -0.009, 0.986);VALID;(0.337, 0.004, 0.941);(-0.325, 1.282, -10.203);66.950;VALID;(0.215, 0.275, 0.937);(-0.032, 0.000, 0.000);0.418;5.375;12.868;VALID;(0.049, 0.283, 0.958);(0.032, 0.000, 0.000);0.382;5.003;13.110;0.3813476;0;(-0.20, 1.21, -9.70);(0.00000, -0.53519, 0.00000, -0.84473);not using;not using
627814;1005148570754141782;63851298247889;(-0.325, 1.283, -0.204);(0.137, 0.092, -0.008, 0.986);VALID;(0.338, 0.011, 0.941);(-0.325, 1.283, -10.204);66.950;VALID;(0.215, 0.274, 0.938);(-0.032, 0.000, 0.000);0.418;5.373;12.868;VALID;(0.048, 0.282, 0.958);(0.032, 0.000, 0.000);0.382;5.004;13.110;0.3829747;0;(-0.20, 1.21, -9.70);(0.00000, -0.53519, 0.00000, -0.84473);not using;not using
627815;1005148570759144404;63851298247889;(-0.325, 1.283, -0.204);(0.137, 0.092, -0.008, 0.986);VALID;(0.339, 0.010, 0.941);(-0.325, 1.283, -10.204);66.950;VALID;(0.214, 0.273, 0.938);(-0.032, 0.000, 0.000);0.417;5.371;12.868;VALID;(0.048, 0.280, 0.959);(0.032, 0.000, 0.000);0.382;5.004;13.110;0.3845597;0;(-0.20, 1.21, -9.70);(0.00000, -0.53519, 0.00000, -0.84473);not using;not using
627816;1005148570764146991;63851298247889;(-0.325, 1.283, -0.204);(0.137, 0.092, -0.008, 0.986);VALID;(0.339, 0.007, 0.941);(-0.325, 1.283, -10.204);66.950;VALID;(0.214, 0.272, 0.938);(-0.032, 0.000, 0.000);0.417;5.371;12.868;VALID;(0.048, 0.278, 0.959);(0.032, 0.000, 0.000);0.382;5.004;13.110;0.3845135;0;(-0.20, 1.21, -9.70);(0.00000, -0.53519, 0.00000, -0.84473);not using;not using
627817;1005148570769149569;63851298247897;(-0.325, 1.284, -0.204);(0.133, 0.091, -0.007, 0.987);VALID;(0.339, 0.013, 0.941);(-0.325, 1.284, -10.204);66.950;VALID;(0.213, 0.270, 0.939);(-0.032, 0.000, 0.000);0.417;5.367;12.868;VALID;(0.048, 0.275, 0.960);(0.032, 0.000, 0.000);0.382;5.003;13.110;0.3851877;0;(-0.20, 1.21, -9.70);(0.00000, -0.53519, 0.00000, -0.84473);not using;not using
627818;1005148570774152139;63851298247897;(-0.325, 1.284, -0.204);(0.133, 0.091, -0.007, 0.987);VALID;(0.341, 0.010, 0.940);(-0.325, 1.284, -10.204);66.950;VALID;(0.213, 0.267, 0.940);(-0.032, 0.000, 0.000);0.417;5.365;12.868;VALID;(0.047, 0.272, 0.961);(0.032, 0.000, 0.000);0.382;5.004;13.110;0.3840178;0;(-0.20, 1.21, -9.70);(0.00000, -0.53519, 0.00000, -0.84473);not using;not using
627819;1005148570779154701;63851298247907;(-0.325, 1.285, -0.205);(0.130, 0.091, -0.006, 0.987);VALID;(0.340, 0.014, 0.940);(-0.325, 1.285, -10.205);66.950;VALID;(0.212, 0.264, 0.941);(-0.032, 0.000, 0.000);0.417;5.361;12.868;VALID;(0.046, 0.269, 0.962);(0.032, 0.000, 0.000);0.382;5.009;13.110;0.3824361;0;(-0.20, 1.21, -9.70);(0.00000, -0.53519, 0.00000, -0.84473);not using;not using
627820;1005148570784157254;63851298247907;(-0.325, 1.285, -0.205);(0.130, 0.091, -0.006, 0.987);VALID;(0.341, 0.011, 0.940);(-0.325, 1.285, -10.205);66.950;VALID;(0.212, 0.262, 0.942);(-0.032, 0.000, 0.000);0.416;5.354;12.868;VALID;(0.045, 0.267, 0.963);(0.032, 0.000, 0.000);0.382;5.013;13.110;0.3809583;0;(-0.20, 1.21, -9.70);(0.00000, -0.53519, 0.00000, -0.84473);not using;not using
627821;1005148570789159800;63851298247918;(-0.325, 1.286, -0.205);(0.126, 0.090, -0.005, 0.988);VALID;(0.340, 0.016, 0.940);(-0.325, 1.286, -10.205);66.950;VALID;(0.211, 0.259, 0.942);(-0.032, 0.000, 0.000);0.416;5.347;12.868;VALID;(0.044, 0.263, 0.964);(0.032, 0.000, 0.000);0.383;5.016;13.110;0.3794884;0;(-0.20, 1.21, -9.70);(0.00000, -0.53519, 0.00000, -0.84473);not using;not using
627822;1005148570794158902;63851298247918;(-0.325, 1.286, -0.205);(0.126, 0.090, -0.005, 0.988);VALID;(0.341, 0.013, 0.940);(-0.325, 1.286, -10.205);66.950;VALID;(0.211, 0.256, 0.943);(-0.032, 0.000, 0.000);0.415;5.341;12.868;VALID;(0.044, 0.260, 0.965);(0.032, 0.000, 0.000);0.383;5.021;13.110;0.3797334;0;(-0.20, 1.21, -9.70);(0.00000, -0.53519, 0.00000, -0.84473);not using;not using
627823;1005148570799158142;63851298247929;(-0.325, 1.287, -0.206);(0.122, 0.090, -0.004, 0.988);VALID;(0.340, 0.017, 0.940);(-0.325, 1.287, -10.206);66.950;VALID;(0.211, 0.252, 0.944);(-0.032, 0.000, 0.000);0.414;5.329;12.868;VALID;(0.044, 0.257, 0.965);(0.032, 0.000, 0.000);0.384;5.036;13.110;0.3807316;0;(-0.20, 1.21, -9.70);(0.00000, -0.53519, 0.00000, -0.84473);not using;not using
627824;1005148570804157521;63851298247929;(-0.325, 1.287, -0.206);(0.122, 0.090, -0.004, 0.988);VALID;(0.341, 0.013, 0.940);(-0.325, 1.287, -10.206);66.950;VALID;(0.210, 0.249, 0.945);(-0.032, 0.000, 0.000);0.413;5.312;12.868;VALID;(0.043, 0.253, 0.966);(0.032, 0.000, 0.000);0.385;5.045;13.110;0.3807655;0;(-0.20, 1.21, -9.70);(0.00000, -0.53519, 0.00000, -0.84473);not using;not using
627825;1005148570809157037;63851298247940;(-0.326, 1.287, -0.207);(0.119, 0.089, -0.003, 0.989);VALID;(0.340, 0.017, 0.940);(-0.326, 1.287, -10.207);66.950;VALID;(0.209, 0.245, 0.947);(-0.032, 0.000, 0.000);0.411;5.293;12.868;VALID;(0.042, 0.249, 0.967);(0.032, 0.000, 0.000);0.385;5.054;13.110;0.3814843;0;(-0.20, 1.21, -9.70);(0.00000, -0.53519, 0.00000, -0.84473);not using;not using
627826;1005148570814156691;63851298247940;(-0.326, 1.287, -0.207);(0.119, 0.089, -0.003, 0.989);VALID;(0.341, 0.014, 0.940);(-0.326, 1.287, -10.207);66.950;VALID;(0.208, 0.242, 0.948);(-0.032, 0.000, 0.000);0.410;5.277;12.868;VALID;(0.042, 0.246, 0.968);(0.032, 0.000, 0.000);0.386;5.060;13.110;0.3822131;0;(-0.20, 1.21, -9.70);(0.00000, -0.53519, 0.00000, -0.84473);not using;not using
627827;1005148570819156480;63851298247951;(-0.326, 1.288, -0.207);(0.115, 0.089, -0.002, 0.989);VALID;(0.340, 0.018, 0.940);(-0.326, 1.288, -10.207);66.950;VALID;(0.207, 0.239, 0.949);(-0.032, 0.000, 0.000);0.409;5.264;12.868;VALID;(0.042, 0.243, 0.969);(0.032, 0.000, 0.000);0.387;5.068;13.110;0.3841207;0;(-0.20, 1.21, -9.70);(0.00000, -0.53519, 0.00000, -0.84473);not using;not using
627828;1005148570824156405;63851298247951;(-0.326, 1.288, -0.207);(0.115, 0.089, -0.002, 0.989);VALID;(0.340, 0.016, 0.940);(-0.326, 1.288, -10.207);66.950;VALID;(0.206, 0.237, 0.949);(-0.032, 0.000, 0.000);0.408;5.245;12.868;VALID;(0.041, 0.241, 0.970);(0.032, 0.000, 0.000);0.387;5.074;13.110;0.3851786;0;(-0.20, 1.21, -9.70);(0.00000, -0.53519, 0.00000, -0.84473);not using;not using
627829;1005148570829156357;63851298247951;(-0.326, 1.288, -0.207);(0.115, 0.089, -0.002, 0.989);VALID;(0.341, 0.013, 0.940);(-0.326, 1.288, -10.207);66.950;VALID;(0.206, 0.234, 0.950);(-0.032, 0.000, 0.000);0.406;5.225;12.868;VALID;(0.041, 0.238, 0.970);(0.032, 0.000, 0.000);0.387;5.077;13.110;0.3855529;0;(-0.20, 1.21, -9.70);(0.00000, -0.53519, 0.00000, -0.84473);not using;not using
627830;1005148570834164712;63851298247962;(-0.326, 1.289, -0.208);(0.112, 0.089, -0.001, 0.990);VALID;(0.340, 0.016, 0.940);(-0.326, 1.289, -10.208);66.950;VALID;(0.206, 0.230, 0.951);(-0.032, 0.000, 0.000);0.404;5.200;12.868;VALID;(0.040, 0.234, 0.971);(0.032, 0.000, 0.000);0.387;5.078;13.110;0.3851894;0;(-0.20, 1.21, -9.70);(0.00000, -0.53519, 0.00000, -0.84473);not using;not using
627831;1005148570839171305;63851298247962;(-0.326, 1.289, -0.208);(0.112, 0.089, -0.001, 0.990);VALID;(0.341, 0.012, 0.940);(-0.326, 1.289, -10.208);66.950;VALID;(0.206, 0.226, 0.952);(-0.032, 0.000, 0.000);0.402;5.171;12.868;VALID;(0.040, 0.231, 0.972);(0.032, 0.000, 0.000);0.387;5.075;13.110;0.3844867;0;(-0.20, 1.21, -9.70);(0.00000, -0.53519, 0.00000, -0.84473);not using;not using
627832;1005148570844176220;63851298247974;(-0.326, 1.290, -0.208);(0.108, 0.088, 0.000, 0.990);VALID;(0.340, 0.016, 0.940);(-0.326, 1.290, -10.208);66.950;VALID;(0.206, 0.222, 0.953);(-0.032, 0.000, 0.000);0.400;5.146;12.868;VALID;(0.040, 0.227, 0.973);(0.032, 0.000, 0.000);0.386;5.059;13.110;0.3837292;0;(-0.20, 1.21, -9.70);(0.00000, -0.53519, 0.00000, -0.84473);not using;not using
627833;1005148570849179495;63851298247974;(-0.326, 1.290, -0.208);(0.108, 0.088, 0.000, 0.990);VALID;(0.341, 0.012, 0.940);(-0.326, 1.290, -10.208);66.950;VALID;(0.206, 0.218, 0.954);(-0.032, 0.000, 0.000);0.398;5.126;12.868;VALID;(0.040, 0.223, 0.974);(0.032, 0.000, 0.000);0.385;5.049;13.110;0.3831227;0;(-0.20, 1.21, -9.70);(0.00000, -0.53519, 0.00000, -0.84473);not using;not using
627834;1005148570854182217;63851298247984;(-0.326, 1.291, -0.209);(0.105, 0.088, 0.001, 0.991);VALID;(0.340, 0.014, 0.940);(-0.326, 1.291, -10.209);66.950;VALID;(0.206, 0.215, 0.955);(-0.032, 0.000, 0.000);0.396;5.098;12.868;VALID;(0.040, 0.219, 0.975);(0.032, 0.000, 0.000);0.385;5.043;13.110;0.3827694;0;(-0.20, 1.21, -9.70);(0.00000, -0.53519, 0.00000, -0.84473);not using;not using
627835;1005148570859184793;63851298247984;(-0.326, 1.291, -0.209);(0.105, 0.088, 0.001, 0.991);VALID;(0.341, 0.011, 0.940);(-0.326, 1.291, -10.209);66.950;VALID;(0.206, 0.211, 0.955);(-0.032, 0.000, 0.000);0.395;5.077;12.868;VALID;(0.040, 0.216, 0.976);(0.032, 0.000, 0.000);0.384;5.040;13.110;0.3826762;0;(-0.20, 1.21, -9.70);(0.00000, -0.53519, 0.00000, -0.84473);not using;not using
627836;1005148570864187362;63851298247995;(-0.326, 1.291, -0.209);(0.102, 0.088, 0.002, 0.991);VALID;(0.340, 0.013, 0.940);(-0.326, 1.291, -10.209);66.950;VALID;(0.207, 0.208, 0.956);(-0.032, 0.000, 0.000);0.393;5.055;12.868;VALID;(0.040, 0.212, 0.976);(0.032, 0.000, 0.000);0.383;5.021;13.110;0.3834292;0;(-0.20, 1.21, -9.70);(0.00000, -0.53519, 0.00000, -0.84473);not using;not using
627837;1005148570869189894;63851298247995;(-0.326, 1.291, -0.209);(0.102, 0.088, 0.002, 0.991);VALID;(0.340, 0.008, 0.940);(-0.326, 1.291, -10.209);66.950;VALID;(0.207, 0.203, 0.957);(-0.032, 0.000, 0.000);0.391;5.037;12.868;VALID;(0.041, 0.207, 0.977);(0.032, 0.000, 0.000);0.378;4.959;13.110;0.3837415;0;(-0.20, 1.21, -9.70);(0.00000, -0.53519, 0.00000, -0.84473);not using;not using
627838;1005148570874192416;63851298248007;(-0.327, 1.292, -0.210);(0.100, 0.087, 0.003, 0.991);VALID;(0.339, 0.013, 0.941);(-0.327, 1.292, -10.210);66.950;VALID;(0.205, 0.201, 0.958);(-0.032, 0.000, 0.000);0.390;5.020;12.868;VALID;(0.037, 0.205, 0.978);(0.032, 0.000, 0.000);0.365;4.791;13.110;0.3794113;0;(-0.20, 1.21, -9.70);(0.00000, -0.53519, 0.00000, -0.84473);not using;not using
627839;1005148570879194930;63851298248007;(-0.327, 1.292, -0.210);(0.100, 0.087, 0.003, 0.991);VALID;(0.332, 0.015, 0.943);(-0.327, 1.292, -10.210);66.950;VALID;(0.193, 0.204, 0.960);(-0.032, 0.000, 0.000);0.369;4.750;12.868;VALID;(0.029, 0.207, 0.978);(0.032, 0.000, 0.000);0.361;4.733;13.110;0.3915075;0;(-0.20, 1.21, -9.70);(0.00000, -0.53519, 0.00000, -0.84473);not using;not using
627840;1005148570884197435;63851298248007;(-0.327, 1.292, -0.210);(0.100, 0.087, 0.003, 0.991);VALID;(0.324, 0.015, 0.946);(-0.327, 1.292, -10.210);66.950;VALID;(0.181, 0.205, 0.962);(-0.032, 0.000, 0.000);0.367;4.716;12.868;VALID;(0.024, 0.208, 0.978);(0.032, 0.000, 0.000);0.356;4.673;13.110;0.4072894;0;(-0.20, 1.21, -9.70);(0.00000, -0.53519, 0.00000, -0.84473);not using;not using
627841;1005148570889199931;63851298248018;(-0.327, 1.292, -0.210);(0.097, 0.087, 0.005, 0.991);VALID;(0.312, 0.026, 0.950);(-0.327, 1.292, -10.210);66.950;VALID;(0.170, 0.211, 0.963);(-0.032, 0.000, 0.000);0.375;4.826;12.868;VALID;(0.014, 0.214, 0.977);(0.032, 0.000, 0.000);0.347;4.549;13.110;0.4113469;0;(-0.20, 1.21, -9.70);(0.00000, -0.53519, 0.00000, -0.84473);not using;not using
627842;1005148570894199093;63851298248018;(-0.327, 1.292, -0.210);(0.097, 0.087, 0.005, 0.991);VALID;(0.299, 0.029, 0.954);(-0.327, 1.292, -10.210);66.950;VALID;(0.162, 0.214, 0.963);(-0.032, 0.000, 0.000);0.377;4.848;12.868;VALID;(0.007, 0.217, 0.976);(0.032, 0.000, 0.000);0.344;4.514;13.110;0.4132663;0;(-0.20, 1.21, -9.70);(0.00000, -0.53519, 0.00000, -0.84473);not using;not using
627843;1005148570899198392;63851298248030;(-0.327, 1.293, -0.210);(0.095, 0.087, 0.006, 0.992);VALID;(0.286, 0.035, 0.957);(-0.327, 1.293, -10.210);66.950;VALID;(0.156, 0.217, 0.964);(-0.032, 0.000, 0.000);0.377;4.853;12.868;VALID;(-0.001, 0.219, 0.976);(0.032, 0.000, 0.000);0.343;4.493;13.110;0.4101995;0;(-0.20, 1.21, -9.70);(0.00000, -0.53519, 0.00000, -0.84473);not using;not using
627844;1005148570904197829;63851298248030;(-0.327, 1.293, -0.210);(0.095, 0.087, 0.006, 0.992);VALID;(0.275, 0.036, 0.961);(-0.327, 1.293, -10.210);66.950;VALID;(0.150, 0.218, 0.964);(-0.032, 0.000, 0.000);0.377;4.852;12.868;VALID;(-0.008, 0.220, 0.975);(0.032, 0.000, 0.000);0.341;4.473;13.110;0.4056745;0;(-0.20, 1.21, -9.70);(0.00000, -0.53519, 0.00000, -0.84473);not using;not using
627845;1005148570909197402;63851298248043;(-0.327, 1.293, -0.211);(0.093, 0.086, 0.008, 0.992);VALID;(0.263, 0.043, 0.964);(-0.327, 1.293, -10.211);66.950;VALID;(0.147, 0.220, 0.964);(-0.032, 0.000, 0.000);0.376;4.839;12.868;VALID;(-0.015, 0.222, 0.975);(0.032, 0.000, 0.000);0.340;4.459;13.110;0.4000809;0;(-0.20, 1.21, -9.70);(0.00000, -0.53519, 0.00000, -0.84473);not using;not using
627846;1005148570914197110;63851298248043;(-0.327, 1.293, -0.211);(0.093, 0.086, 0.008, 0.992);VALID;(0.256, 0.046, 0.966);(-0.327, 1.293, -10.211);66.950;VALID;(0.144, 0.223, 0.964);(-0.032, 0.000, 0.000);0.375;4.828;12.868;VALID;(-0.020, 0.225, 0.974);(0.032, 0.000, 0.000);0.340;4.453;13.110;0.3938249;0;(-0.20, 1.21, -9.70);(0.00000, -0.53519, 0.00000, -0.84473);not using;not using
627847;1005148570919196954;63851298248043;(-0.327, 1.293, -0.211);(0.093, 0.086, 0.008, 0.992);VALID;(0.251, 0.049, 0.967);(-0.327, 1.293, -10.211);66.950;VALID;(0.142, 0.226, 0.964);(-0.032, 0.000, 0.000);0.374;4.818;12.868;VALID;(-0.024, 0.228, 0.973);(0.032, 0.000, 0.000);0.339;4.450;13.110;0.3885778;0;(-0.20, 1.21, -9.70);(0.00000, -0.53519, 0.00000, -0.84473);not using;not using
627848;1005148570924196853;63851298248051;(-0.327, 1.294, -0.211);(0.090, 0.086, 0.009, 0.992);VALID;(0.246, 0.058, 0.967);(-0.327, 1.294, -10.211);66.950;VALID;(0.141, 0.230, 0.963);(-0.032, 0.000, 0.000);0.373;4.803;12.868;VALID;(-0.027, 0.232, 0.972);(0.032, 0.000, 0.000);0.339;4.450;13.110;0.3843751;0;(-0.20, 1.21, -9.70);(0.00000, -0.53519, 0.00000, -0.84473);not using;not using
627849;1005148570929242539;63851298248051;(-0.327, 1.294, -0.211);(0.090, 0.086, 0.009, 0.992);VALID;(0.245, 0.061, 0.968);(-0.327, 1.294, -10.211);66.950;VALID;(0.140, 0.233, 0.962);(-0.032, 0.000, 0.000);0.371;4.775;12.868;VALID;(-0.029, 0.235, 0.971);(0.032, 0.000, 0.000);0.339;4.451;13.110;0.3826472;0;(-0.20, 1.21, -9.70);(0.00000, -0.53519, 0.00000, -0.84473);not using;not using
627850;1005148570934248078;63851298248063;(-0.328, 1.294, -0.211);(0.088, 0.086, 0.009, 0.992);VALID;(0.247, 0.069, 0.967);(-0.328, 1.294, -10.211);66.950;VALID;(0.139, 0.236, 0.962);(-0.032, 0.000, 0.000);0.369;4.744;12.868;VALID;(-0.030, 0.239, 0.971);(0.032, 0.000, 0.000);0.340;4.457;13.110;0.382325;0;(-0.20, 1.21, -9.70);(0.00000, -0.53519, 0.00000, -0.84473);not using;not using
627851;1005148570939251938;63851298248063;(-0.328, 1.294, -0.211);(0.088, 0.086, 0.009, 0.992);VALID;(0.249, 0.072, 0.966);(-0.328, 1.294, -10.211);66.950;VALID;(0.138, 0.239, 0.961);(-0.032, 0.000, 0.000);0.367;4.720;12.868;VALID;(-0.031, 0.241, 0.970);(0.032, 0.000, 0.000);0.341;4.466;13.110;0.3820967;0;(-0.20, 1.21, -9.70);(0.00000, -0.53519, 0.00000, -0.84473);not using;not using
627852;1005148570944254846;63851298248073;(-0.328, 1.295, -0.212);(0.086, 0.085, 0.010, 0.993);VALID;(0.248, 0.080, 0.965);(-0.328, 1.295, -10.212);66.950;VALID;(0.137, 0.242, 0.961);(-0.032, 0.000, 0.000);0.365;4.696;12.868;VALID;(-0.032, 0.244, 0.969);(0.032, 0.000, 0.000);0.341;4.475;13.110;0.3814975;0;(-0.20, 1.21, -9.70);(0.00000, -0.53519, 0.00000, -0.84473);not using;not using
627853;1005148570949257608;63851298248073;(-0.328, 1.295, -0.212);(0.086, 0.085, 0.010, 0.993);VALID;(0.250, 0.083, 0.965);(-0.328, 1.295, -10.212);66.950;VALID;(0.136, 0.244, 0.960);(-0.032, 0.000, 0.000);0.363;4.676;12.868;VALID;(-0.032, 0.247, 0.969);(0.032, 0.000, 0.000);0.341;4.477;13.110;0.3829083;0;(-0.20, 1.21, -9.70);(0.00000, -0.53519, 0.00000, -0.84473);not using;not using
627854;1005148570954260228;63851298248084;(-0.328, 1.296, -0.212);(0.083, 0.086, 0.010, 0.993);VALID;(0.250, 0.090, 0.964);(-0.328, 1.296, -10.212);66.950;VALID;(0.135, 0.246, 0.960);(-0.032, 0.000, 0.000);0.361;4.639;12.868;VALID;(-0.034, 0.248, 0.968);(0.032, 0.000, 0.000);0.342;4.478;13.110;0.3824686;0;(-0.20, 1.21, -9.70);(0.00000, -0.53519, 0.00000, -0.84473);not using;not using
627855;1005148570959262731;63851298248084;(-0.328, 1.296, -0.212);(0.083, 0.086, 0.010, 0.993);VALID;(0.249, 0.090, 0.964);(-0.328, 1.296, -10.212);66.950;VALID;(0.134, 0.247, 0.960);(-0.032, 0.000, 0.000);0.359;4.618;12.868;VALID;(-0.035, 0.249, 0.968);(0.032, 0.000, 0.000);0.341;4.476;13.110;0.3820369;0;(-0.20, 1.21, -9.70);(0.00000, -0.53519, 0.00000, -0.84473);not using;not using
627856;1005148570964265227;63851298248095;(-0.328, 1.296, -0.212);(0.080, 0.086, 0.010, 0.993);VALID;(0.252, 0.096, 0.963);(-0.328, 1.296, -10.212);66.950;VALID;(0.133, 0.247, 0.960);(-0.032, 0.000, 0.000);0.357;4.588;12.868;VALID;(-0.036, 0.249, 0.968);(0.032, 0.000, 0.000);0.341;4.467;13.110;0.3821906;0;(-0.20, 1.21, -9.70);(0.00000, -0.53519, 0.00000, -0.84473);not using;not using
627857;1005148570969267714;63851298248095;(-0.328, 1.296, -0.212);(0.080, 0.086, 0.010, 0.993);VALID;(0.252, 0.096, 0.963);(-0.328, 1.296, -10.212);66.950;VALID;(0.132, 0.247, 0.960);(-0.032, 0.000, 0.000);0.355;4.574;12.868;VALID;(-0.037, 0.249, 0.968);(0.032, 0.000, 0.000);0.340;4.456;13.110;0.3821761;0;(-0.20, 1.21, -9.70);(0.00000, -0.53519, 0.00000, -0.84473);not using;not using
