Frame;CaptureTime;LogTime;HMDPosition;HMDRotation;GazeStatus;CombinedGazeForward;CombinedGazePosition;InterPupillaryDistanceInMM;LeftEyeStatus;LeftEyeForward;LeftEyePosition;LeftPupilIrisDiameterRatio;LeftPupilDiameterInMM;LeftIrisDiameterInMM;RightEyeStatus;RightEyeForward;RightEyePosition;RightPupilIrisDiameterRatio;RightPupilDiameterInMM;RightIrisDiameterInMM;FocusDistance;FocusStability;Hand;Hand Status;OBJ Position;TAR position
889243;1005149878372835927;1005149878393738500;(-0.471, 1.321, -0.263);(-0.056, -0.089, 0.091, 0.990);VALID;(-0.284, 0.167, 0.944);(-0.471, 1.321, -10.263);67.025;VALID;(-0.054, 0.091, 0.994);(-0.032, 0.000, 0.000);0.456;5.729;12.569;VALID;(-0.118, 0.091, 0.989);(0.032, 0.000, 0.000);0.417;5.125;12.304;1.00307;0;(-0.20, 1.21, -9.70);(0.00000, -0.53519, 0.00000, -0.84473);not using;not using
889244;1005149878377836578;1005149878393787600;(-0.471, 1.321, -0.263);(-0.056, -0.089, 0.091, 0.990);VALID;(-0.285, 0.163, 0.945);(-0.471, 1.321, -10.263);67.025;VALID;(-0.054, 0.088, 0.995);(-0.032, 0.000, 0.000);0.456;5.733;12.569;VALID;(-0.119, 0.087, 0.989);(0.032, 0.000, 0.000);0.417;5.127;12.304;0.9879076;0;(-0.20, 1.21, -9.70);(0.00000, -0.53519, 0.00000, -0.84473);not using;not using
889245;1005149878382837229;1005149878393816300;(-0.471, 1.321, -0.263);(-0.056, -0.089, 0.091, 0.990);VALID;(-0.287, 0.163, 0.944);(-0.471, 1.321, -10.263);67.025;VALID;(-0.058, 0.088, 0.994);(-0.032, 0.000, 0.000);0.462;5.811;12.569;VALID;(-0.120, 0.088, 0.989);(0.032, 0.000, 0.000);0.417;5.127;12.304;1.027305;0;(-0.20, 1.21, -9.70);(0.00000, -0.53519, 0.00000, -0.84473);not using;not using
889246;1005149878387841337;1005149878406422300;(-0.473, 1.321, -0.265);(-0.054, -0.086, 0.091, 0.991);VALID;(-0.283, 0.161, 0.946);(-0.473, 1.321, -10.265);67.025;VALID;(-0.061, 0.089, 0.994);(-0.032, 0.000, 0.000);0.463;5.822;12.569;VALID;(-0.122, 0.089, 0.989);(0.032, 0.000, 0.000);0.417;5.129;12.304;1.048661;0;(-0.20, 1.21, -9.70);(0.00000, -0.53519, 0.00000, -0.84473);not using;not using
889247;1005149878392845321;1005149878406507700;(-0.473, 1.321, -0.265);(-0.054, -0.086, 0.091, 0.991);VALID;(-0.286, 0.167, 0.944);(-0.473, 1.321, -10.265);67.025;VALID;(-0.064, 0.095, 0.993);(-0.032, 0.000, 0.000);0.467;5.864;12.569;VALID;(-0.124, 0.095, 0.988);(0.032, 0.000, 0.000);0.422;5.194;12.304;1.066655;0;(-0.20, 1.21, -9.70);(0.00000, -0.53519, 0.00000, -0.84473);not using;not using
889248;1005149878397849158;1005149878419979200;(-0.476, 1.321, -0.268);(-0.053, -0.083, 0.090, 0.991);VALID;(-0.285, 0.172, 0.943);(-0.476, 1.321, -10.268);67.025;VALID;(-0.069, 0.104, 0.992);(-0.032, 0.000, 0.000);0.467;5.870;12.569;VALID;(-0.130, 0.104, 0.986);(0.032, 0.000, 0.000);0.424;5.214;12.304;1.040011;0;(-0.20, 1.21, -9.70);(0.00000, -0.53519, 0.00000, -0.84473);not using;not using
889249;1005149878402852845;1005149878420022200;(-0.476, 1.321, -0.268);(-0.053, -0.083, 0.090, 0.991);VALID;(-0.302, 0.145, 0.942);(-0.476, 1.321, -10.268);67.025;INVALID;;;;;;VALID;(-0.143, 0.080, 0.986);(0.032, 0.000, 0.000);0.407;5.009;12.304;2;0;(-0.20, 1.21, -9.70);(0.00000, -0.53519, 0.00000, -0.84473);not using;not using
889250;1005149878407856386;1005149878420049600;(-0.476, 1.321, -0.268);(-0.053, -0.083, 0.090, 0.991);VALID;(-0.288, 0.146, 0.946);(-0.476, 1.321, -10.268);67.025;VALID;(-0.031, 0.072, 0.997);(-0.032, 0.000, 0.000);0.384;4.826;12.569;INVALID;;;;;;2;0;(-0.20, 1.21, -9.70);(0.00000, -0.53519, 0.00000, -0.84473);not using;not using
889251;1005149878412859780;1005149878432521600;(-0.479, 1.321, -0.270);(-0.051, -0.080, 0.089, 0.992);VALID;(-0.261, 0.022, 0.965);(-0.479, 1.321, -10.270);67.025;VALID;(-0.037, -0.262, 0.964);(-0.032, 0.000, 0.000);0.357;4.481;12.569;VALID;(-0.129, -0.260, 0.957);(0.032, 0.000, 0.000);0.332;4.082;12.304;0.7019711;0;(-0.20, 1.21, -9.70);(0.00000, -0.53519, 0.00000, -0.84473);not using;not using
889252;1005149878417863026;1005149878432572400;(-0.479, 1.321, -0.270);(-0.051, -0.080, 0.089, 0.992);VALID;(-0.267, -0.062, 0.962);(-0.479, 1.321, -10.270);67.025;INVALID;;;;;;VALID;(-0.200, -0.228, 0.953);(0.032, 0.000, 0.000);0.000;0.000;12.304;2;0;(-0.20, 1.21, -9.70);(0.00000, -0.53519, 0.00000, -0.84473);not using;not using
889253;1005149878422866232;1005149878432596900;(-0.479, 1.321, -0.270);(-0.051, -0.080, 0.089, 0.992);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;(-0.20, 1.21, -9.70);(0.00000, -0.53519, 0.00000, -0.84473);not using;not using
889254;1005149878427866020;1005149878445826200;(-0.483, 1.321, -0.273);(-0.049, -0.076, 0.088, 0.992);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;(-0.20, 1.21, -9.70);(0.00000, -0.53519, 0.00000, -0.84473);not using;not using
889255;1005149878432865917;1005149878445873000;(-0.483, 1.321, -0.273);(-0.049, -0.076, 0.088, 0.992);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;(-0.20, 1.21, -9.70);(0.00000, -0.53519, 0.00000, -0.84473);not using;not using
889256;1005149878437865951;1005149878458257700;(-0.485, 1.321, -0.275);(-0.048, -0.073, 0.087, 0.992);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;(-0.20, 1.21, -9.70);(0.00000, -0.53519, 0.00000, -0.84473);not using;not using
889257;1005149878442866093;1005149878458293600;(-0.485, 1.321, -0.275);(-0.048, -0.073, 0.087, 0.992);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;(-0.20, 1.21, -9.70);(0.00000, -0.53519, 0.00000, -0.84473);not using;not using
889258;1005149878447866370;1005149878458307700;(-0.485, 1.321, -0.275);(-0.048, -0.073, 0.087, 0.992);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;(-0.20, 1.21, -9.70);(0.00000, -0.53519, 0.00000, -0.84473);not using;not using
889259;1005149878452866783;1005149878471650400;(-0.488, 1.321, -0.277);(-0.047, -0.069, 0.086, 0.993);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;(-0.20, 1.21, -9.70);(0.00000, -0.53519, 0.00000, -0.84473);not using;not using
889260;1005149878457867301;1005149878471689400;(-0.488, 1.321, -0.277);(-0.047, -0.069, 0.086, 0.993);VALID;(-0.287, -0.127, 0.949);(-0.488, 1.321, -10.277);67.025;INVALID;;;;;;VALID;(-0.189, -0.031, 0.981);(0.032, 0.000, 0.000);0.367;4.510;12.304;2;0;(-0.20, 1.21, -9.70);(0.00000, -0.53519, 0.00000, -0.84473);not using;not using
889261;1005149878462867817;1005149878483466200;(-0.492, 1.321, -0.280);(-0.046, -0.066, 0.085, 0.993);VALID;(-0.326, -0.158, 0.932);(-0.492, 1.321, -10.280);67.025;INVALID;;;;;;VALID;(-0.236, -0.115, 0.965);(0.032, 0.000, 0.000);0.367;4.510;12.304;2;0;(-0.20, 1.21, -9.70);(0.00000, -0.53519, 0.00000, -0.84473);not using;not using
889262;1005149878467868332;1005149878483531000;(-0.492, 1.321, -0.280);(-0.046, -0.066, 0.085, 0.993);INVALID;;;;INVALID;;;;;;INVALID;;;;;;;;(-0.20, 1.21, -9.70);(0.00000, -0.53519, 0.00000, -0.84473);not using;not using
889263;1005149878472868848;1005149878483544300;(-0.492, 1.321, -0.280);(-0.046, -0.066, 0.085, 0.993);VALID;(-0.340, -0.069, 0.938);(-0.492, 1.321, -10.280);67.025;VALID;(-0.215, 0.159, 0.964);(-0.032, 0.000, 0.000);0.419;5.268;12.569;INVALID;;;;;;2;0;(-0.20, 1.21, -9.70);(0.00000, -0.53519, 0.00000, -0.84473);not using;not using
889264;1005149878477869363;1005149878496326100;(-0.495, 1.321, -0.283);(-0.046, -0.063, 0.084, 0.993);VALID;(-0.315, -0.016, 0.949);(-0.495, 1.321, -10.283);67.025;VALID;(-0.095, 0.232, 0.968);(-0.032, 0.000, 0.000);0.507;6.370;12.569;VALID;(-0.278, 0.224, 0.934);(0.032, 0.000, 0.000);0.289;3.554;12.304;0.3419046;0;(-0.20, 1.21, -9.70);(0.00000, -0.53519, 0.00000, -0.84473);not using;not using
889265;1005149878482873335;1005149878496377800;(-0.495, 1.321, -0.283);(-0.046, -0.063, 0.084, 0.993);VALID;(-0.317, 0.075, 0.946);(-0.495, 1.321, -10.283);67.025;VALID;(-0.075, 0.128, 0.989);(-0.032, 0.000, 0.000);0.514;6.455;12.569;VALID;(-0.195, 0.207, 0.959);(0.032, 0.000, 0.000);0.289;3.554;12.304;0.3618793;0;(-0.20, 1.21, -9.70);(0.00000, -0.53519, 0.00000, -0.84473);not using;not using
889266;1005149878487895438;1005149878509220200;(-0.498, 1.322, -0.285);(-0.045, -0.060, 0.083, 0.994);VALID;(-0.326, 0.139, 0.935);(-0.498, 1.322, -10.285);67.025;VALID;(-0.111, 0.146, 0.983);(-0.032, 0.000, 0.000);0.469;5.896;12.569;VALID;(-0.233, -0.043, 0.971);(0.032, 0.000, 0.000);0.358;4.407;12.304;0.1555066;0;(-0.20, 1.21, -9.70);(0.00000, -0.53519, 0.00000, -0.84473);not using;not using
889267;1005149878492899237;1005149878509268200;(-0.498, 1.322, -0.285);(-0.045, -0.060, 0.083, 0.994);VALID;(-0.328, 0.149, 0.933);(-0.498, 1.322, -10.285);67.025;VALID;(-0.128, 0.140, 0.982);(-0.032, 0.000, 0.000);0.423;5.316;12.569;VALID;(-0.229, -0.031, 0.973);(0.032, 0.000, 0.000);0.362;4.456;12.304;0.1652415;0;(-0.20, 1.21, -9.70);(0.00000, -0.53519, 0.00000, -0.84473);not using;not using
889268;1005149878497902884;1005149878509290000;(-0.498, 1.322, -0.285);(-0.045, -0.060, 0.083, 0.994);VALID;(-0.328, 0.179, 0.927);(-0.498, 1.322, -10.285);67.025;VALID;(-0.134, 0.150, 0.980);(-0.032, 0.000, 0.000);0.421;5.290;12.569;VALID;(-0.237, 0.010, 0.971);(0.032, 0.000, 0.000);0.449;5.525;12.304;0.2213248;0;(-0.20, 1.21, -9.70);(0.00000, -0.53519, 0.00000, -0.84473);not using;not using
889269;1005149878502906379;1005149878521477600;(-0.502, 1.322, -0.288);(-0.045, -0.057, 0.082, 0.994);VALID;(-0.328, 0.217, 0.919);(-0.502, 1.322, -10.288);67.025;VALID;(-0.143, 0.172, 0.975);(-0.032, 0.000, 0.000);0.448;5.635;12.569;VALID;(-0.240, 0.082, 0.967);(0.032, 0.000, 0.000);0.454;5.588;12.304;0.3588768;0;(-0.20, 1.21, -9.70);(0.00000, -0.53519, 0.00000, -0.84473);not using;not using
889270;1005149878507909727;1005149878521528400;(-0.502, 1.322, -0.288);(-0.045, -0.057, 0.082, 0.994);VALID;(-0.332, 0.240, 0.912);(-0.502, 1.322, -10.288);67.025;VALID;(-0.151, 0.190, 0.970);(-0.032, 0.000, 0.000);0.450;5.660;12.569;VALID;(-0.240, 0.140, 0.961);(0.032, 0.000, 0.000);0.458;5.634;12.304;0.5481608;0;(-0.20, 1.21, -9.70);(0.00000, -0.53519, 0.00000, -0.84473);not using;not using
889271;1005149878512912927;1005149878534371600;(-0.505, 1.322, -0.290);(-0.045, -0.055, 0.082, 0.994);VALID;(-0.329, 0.258, 0.909);(-0.505, 1.322, -10.290);67.025;VALID;(-0.157, 0.206, 0.966);(-0.032, 0.000, 0.000);0.452;5.676;12.569;VALID;(-0.238, 0.181, 0.954);(0.032, 0.000, 0.000);0.465;5.721;12.304;0.7178361;0;(-0.20, 1.21, -9.70);(0.00000, -0.53519, 0.00000, -0.84473);not using;not using
889272;1005149878517916008;1005149878534425600;(-0.505, 1.322, -0.290);(-0.045, -0.055, 0.082, 0.994);VALID;(-0.332, 0.268, 0.905);(-0.505, 1.322, -10.290);67.025;VALID;(-0.163, 0.218, 0.962);(-0.032, 0.000, 0.000);0.457;5.750;12.569;VALID;(-0.239, 0.205, 0.949);(0.032, 0.000, 0.000);0.467;5.751;12.304;0.8072274;0;(-0.20, 1.21, -9.70);(0.00000, -0.53519, 0.00000, -0.84473);not using;not using
889273;1005149878522915643;1005149878534482000;(-0.505, 1.322, -0.290);(-0.045, -0.055, 0.082, 0.994);VALID;(-0.334, 0.276, 0.901);(-0.505, 1.322, -10.290);67.025;VALID;(-0.166, 0.228, 0.959);(-0.032, 0.000, 0.000);0.462;5.807;12.569;VALID;(-0.237, 0.223, 0.946);(0.032, 0.000, 0.000);0.469;5.773;12.304;0.8847209;0;(-0.20, 1.21, -9.70);(0.00000, -0.53519, 0.00000, -0.84473);not using;not using
889274;1005149878527915415;1005149878549657100;(-0.509, 1.323, -0.293);(-0.045, -0.052, 0.081, 0.994);VALID;(-0.332, 0.280, 0.901);(-0.509, 1.323, -10.293);67.025;VALID;(-0.170, 0.234, 0.957);(-0.032, 0.000, 0.000);0.465;5.841;12.569;VALID;(-0.236, 0.231, 0.944);(0.032, 0.000, 0.000);0.470;5.787;12.304;0.9397724;0;(-0.20, 1.21, -9.70);(0.00000, -0.53519, 0.00000, -0.84473);not using;not using
889275;1005149878532915321;1005149878549726200;(-0.509, 1.323, -0.293);(-0.045, -0.052, 0.081, 0.994);VALID;(-0.335, 0.276, 0.901);(-0.509, 1.323, -10.293);67.025;VALID;(-0.174, 0.233, 0.957);(-0.032, 0.000, 0.000);0.468;5.879;12.569;VALID;(-0.238, 0.230, 0.943);(0.032, 0.000, 0.000);0.473;5.825;12.304;0.9653279;0;(-0.20, 1.21, -9.70);(0.00000, -0.53519, 0.00000, -0.84473);not using;not using
889276;1005149878537915360;1005149878549758400;(-0.509, 1.323, -0.293);(-0.045, -0.052, 0.081, 0.994);VALID;(-0.339, 0.278, 0.899);(-0.509, 1.323, -10.293);67.025;VALID;(-0.177, 0.236, 0.955);(-0.032, 0.000, 0.000);0.469;5.894;12.569;VALID;(-0.241, 0.234, 0.942);(0.032, 0.000, 0.000);0.476;5.858;12.304;0.9731913;0;(-0.20, 1.21, -9.70);(0.00000, -0.53519, 0.00000, -0.84473);not using;not using
889277;1005149878542915534;1005149878559550300;(-0.513, 1.323, -0.296);(-0.045, -0.050, 0.080, 0.995);VALID;(-0.337, 0.280, 0.899);(-0.513, 1.323, -10.296);67.025;VALID;(-0.179, 0.239, 0.954);(-0.032, 0.000, 0.000);0.470;5.911;12.569;VALID;(-0.243, 0.237, 0.941);(0.032, 0.000, 0.000);0.477;5.872;12.304;0.9802709;0;(-0.20, 1.21, -9.70);(0.00000, -0.53519, 0.00000, -0.84473);not using;not using
889278;1005149878547915842;1005149878559622200;(-0.513, 1.323, -0.296);(-0.045, -0.050, 0.080, 0.995);VALID;(-0.338, 0.284, 0.897);(-0.513, 1.323, -10.296);67.025;VALID;(-0.180, 0.244, 0.953);(-0.032, 0.000, 0.000);0.471;5.926;12.569;VALID;(-0.244, 0.243, 0.939);(0.032, 0.000, 0.000);0.478;5.882;12.304;0.9636153;0;(-0.20, 1.21, -9.70);(0.00000, -0.53519, 0.00000, -0.84473);not using;not using
889279;1005149878552916285;1005149878571231500;(-0.517, 1.323, -0.298);(-0.044, -0.048, 0.080, 0.995);VALID;(-0.335, 0.294, 0.895);(-0.517, 1.323, -10.298);67.025;VALID;(-0.180, 0.253, 0.951);(-0.032, 0.000, 0.000);0.473;5.946;12.569;VALID;(-0.245, 0.252, 0.936);(0.032, 0.000, 0.000);0.478;5.882;12.304;0.9482678;0;(-0.20, 1.21, -9.70);(0.00000, -0.53519, 0.00000, -0.84473);not using;not using
889280;1005149878557916751;1005149878571282700;(-0.517, 1.323, -0.298);(-0.044, -0.048, 0.080, 0.995);VALID;(-0.336, 0.297, 0.894);(-0.517, 1.323, -10.298);67.025;VALID;(-0.181, 0.257, 0.949);(-0.032, 0.000, 0.000);0.474;5.959;12.569;VALID;(-0.246, 0.256, 0.935);(0.032, 0.000, 0.000);0.478;5.881;12.304;0.9462659;0;(-0.20, 1.21, -9.70);(0.00000, -0.53519, 0.00000, -0.84473);not using;not using
889281;1005149878562917215;1005149878583387400;(-0.521, 1.323, -0.301);(-0.044, -0.046, 0.079, 0.995);VALID;(-0.334, 0.298, 0.894);(-0.521, 1.323, -10.301);67.025;VALID;(-0.181, 0.259, 0.949);(-0.032, 0.000, 0.000);0.475;5.965;12.569;VALID;(-0.248, 0.257, 0.934);(0.032, 0.000, 0.000);0.477;5.875;12.304;0.9338833;0;(-0.20, 1.21, -9.70);(0.00000, -0.53519, 0.00000, -0.84473);not using;not using
889282;1005149878567917676;1005149878583442600;(-0.521, 1.323, -0.301);(-0.044, -0.046, 0.079, 0.995);VALID;(-0.336, 0.300, 0.893);(-0.521, 1.323, -10.301);67.025;VALID;(-0.183, 0.261, 0.948);(-0.032, 0.000, 0.000);0.476;5.978;12.569;VALID;(-0.250, 0.260, 0.933);(0.032, 0.000, 0.000);0.477;5.874;12.304;0.930513;0;(-0.20, 1.21, -9.70);(0.00000, -0.53519, 0.00000, -0.84473);not using;not using
889283;1005149878572918136;1005149878583495400;(-0.521, 1.323, -0.301);(-0.044, -0.046, 0.079, 0.995);VALID;(-0.338, 0.298, 0.893);(-0.521, 1.323, -10.301);67.025;VALID;(-0.184, 0.261, 0.948);(-0.032, 0.000, 0.000);0.476;5.985;12.569;VALID;(-0.251, 0.258, 0.933);(0.032, 0.000, 0.000);0.477;5.871;12.304;0.922188;0;(-0.20, 1.21, -9.70);(0.00000, -0.53519, 0.00000, -0.84473);not using;not using
889284;1005149878577922053;1005149878596482300;(-0.526, 1.323, -0.303);(-0.044, -0.044, 0.079, 0.995);VALID;(-0.336, 0.296, 0.894);(-0.526, 1.323, -10.303);67.025;VALID;(-0.185, 0.259, 0.948);(-0.032, 0.000, 0.000);0.476;5.988;12.569;VALID;(-0.253, 0.256, 0.933);(0.032, 0.000, 0.000);0.477;5.868;12.304;0.9168435;0;(-0.20, 1.21, -9.70);(0.00000, -0.53519, 0.00000, -0.84473);not using;not using
889285;1005149878582925958;1005149878596544900;(-0.526, 1.323, -0.303);(-0.044, -0.044, 0.079, 0.995);VALID;(-0.338, 0.292, 0.895);(-0.526, 1.323, -10.303);67.025;VALID;(-0.186, 0.256, 0.948);(-0.032, 0.000, 0.000);0.477;5.990;12.569;VALID;(-0.254, 0.252, 0.934);(0.032, 0.000, 0.000);0.477;5.866;12.304;0.9158498;0;(-0.20, 1.21, -9.70);(0.00000, -0.53519, 0.00000, -0.84473);not using;not using
889286;1005149878587929823;1005149878608251700;(-0.530, 1.324, -0.306);(-0.043, -0.042, 0.079, 0.995);VALID;(-0.337, 0.289, 0.896);(-0.530, 1.324, -10.306);67.025;VALID;(-0.187, 0.254, 0.949);(-0.032, 0.000, 0.000);0.477;5.992;12.569;VALID;(-0.255, 0.249, 0.934);(0.032, 0.000, 0.000);0.477;5.864;12.304;0.9144716;0;(-0.20, 1.21, -9.70);(0.00000, -0.53519, 0.00000, -0.84473);not using;not using
889287;1005149878592933541;1005149878608294100;(-0.530, 1.324, -0.306);(-0.043, -0.042, 0.079, 0.995);VALID;(-0.338, 0.286, 0.897);(-0.530, 1.324, -10.306);67.025;VALID;(-0.188, 0.252, 0.949);(-0.032, 0.000, 0.000);0.477;5.994;12.569;VALID;(-0.256, 0.247, 0.935);(0.032, 0.000, 0.000);0.476;5.862;12.304;0.9181811;0;(-0.20, 1.21, -9.70);(0.00000, -0.53519, 0.00000, -0.84473);not using;not using
889288;1005149878597937109;1005149878608330900;(-0.530, 1.324, -0.306);(-0.043, -0.042, 0.079, 0.995);VALID;(-0.339, 0.285, 0.896);(-0.530, 1.324, -10.306);67.025;VALID;(-0.189, 0.251, 0.949);(-0.032, 0.000, 0.000);0.477;5.996;12.569;VALID;(-0.256, 0.246, 0.935);(0.032, 0.000, 0.000);0.476;5.862;12.304;0.9197215;0;(-0.20, 1.21, -9.70);(0.00000, -0.53519, 0.00000, -0.84473);not using;not using
889289;1005149878602940527;1005149878620374500;(-0.534, 1.324, -0.308);(-0.043, -0.041, 0.079, 0.995);VALID;(-0.338, 0.284, 0.897);(-0.534, 1.324, -10.308);67.025;VALID;(-0.190, 0.251, 0.949);(-0.032, 0.000, 0.000);0.477;5.998;12.569;VALID;(-0.257, 0.246, 0.935);(0.032, 0.000, 0.000);0.476;5.861;12.304;0.9206228;0;(-0.20, 1.21, -9.70);(0.00000, -0.53519, 0.00000, -0.84473);not using;not using
889290;1005149878607943798;1005149878620428500;(-0.534, 1.324, -0.308);(-0.043, -0.041, 0.079, 0.995);VALID;(-0.339, 0.285, 0.897);(-0.534, 1.324, -10.308);67.025;VALID;(-0.191, 0.251, 0.949);(-0.032, 0.000, 0.000);0.477;6.001;12.569;VALID;(-0.258, 0.247, 0.934);(0.032, 0.000, 0.000);0.476;5.861;12.304;0.9261594;0;(-0.20, 1.21, -9.70);(0.00000, -0.53519, 0.00000, -0.84473);not using;not using
889291;1005149878612946924;1005149878632551000;(-0.539, 1.324, -0.311);(-0.043, -0.039, 0.080, 0.995);VALID;(-0.338, 0.285, 0.897);(-0.539, 1.324, -10.311);67.025;VALID;(-0.193, 0.252, 0.948);(-0.032, 0.000, 0.000);0.478;6.003;12.569;VALID;(-0.258, 0.248, 0.934);(0.032, 0.000, 0.000);0.476;5.861;12.304;0.9397186;0;(-0.20, 1.21, -9.70);(0.00000, -0.53519, 0.00000, -0.84473);not using;not using
889292;1005149878617949985;1005149878632604900;(-0.539, 1.324, -0.311);(-0.043, -0.039, 0.080, 0.995);VALID;(-0.339, 0.286, 0.896);(-0.539, 1.324, -10.311);67.025;VALID;(-0.194, 0.253, 0.948);(-0.032, 0.000, 0.000);0.478;6.005;12.569;VALID;(-0.259, 0.249, 0.933);(0.032, 0.000, 0.000);0.476;5.861;12.304;0.9526614;0;(-0.20, 1.21, -9.70);(0.00000, -0.53519, 0.00000, -0.84473);not using;not using
889293;1005149878622949710;1005149878632652700;(-0.539, 1.324, -0.311);(-0.043, -0.039, 0.080, 0.995);VALID;(-0.340, 0.286, 0.896);(-0.539, 1.324, -10.311);67.025;VALID;(-0.195, 0.253, 0.948);(-0.032, 0.000, 0.000);0.478;6.007;12.569;VALID;(-0.260, 0.249, 0.933);(0.032, 0.000, 0.000);0.477;5.864;12.304;0.9571449;0;(-0.20, 1.21, -9.70);(0.00000, -0.53519, 0.00000, -0.84473);not using;not using
889294;1005149878627949571;1005149878644535500;(-0.543, 1.324, -0.313);(-0.043, -0.038, 0.080, 0.995);VALID;(-0.339, 0.285, 0.897);(-0.543, 1.324, -10.313);67.025;VALID;(-0.196, 0.253, 0.947);(-0.032, 0.000, 0.000);0.478;6.009;12.569;VALID;(-0.260, 0.249, 0.933);(0.032, 0.000, 0.000);0.477;5.869;12.304;0.9505562;0;(-0.20, 1.21, -9.70);(0.00000, -0.53519, 0.00000, -0.84473);not using;not using
889295;1005149878632949569;1005149878644583200;(-0.543, 1.324, -0.313);(-0.043, -0.038, 0.080, 0.995);VALID;(-0.340, 0.284, 0.896);(-0.543, 1.324, -10.313);67.025;VALID;(-0.197, 0.252, 0.947);(-0.032, 0.000, 0.000);0.478;6.011;12.569;VALID;(-0.262, 0.248, 0.933);(0.032, 0.000, 0.000);0.477;5.874;12.304;0.9435343;0;(-0.20, 1.21, -9.70);(0.00000, -0.53519, 0.00000, -0.84473);not using;not using
889296;1005149878637949703;1005149878656864500;(-0.547, 1.324, -0.316);(-0.043, -0.037, 0.081, 0.995);VALID;(-0.340, 0.284, 0.896);(-0.547, 1.324, -10.316);67.025;VALID;(-0.198, 0.253, 0.947);(-0.032, 0.000, 0.000);0.478;6.012;12.569;VALID;(-0.264, 0.249, 0.932);(0.032, 0.000, 0.000);0.478;5.877;12.304;0.9425101;0;(-0.20, 1.21, -9.70);(0.00000, -0.53519, 0.00000, -0.84473);not using;not using
889297;1005149878642949974;1005149878656915200;(-0.547, 1.324, -0.316);(-0.043, -0.037, 0.081, 0.995);VALID;(-0.341, 0.285, 0.896);(-0.547, 1.324, -10.316);67.025;VALID;(-0.199, 0.253, 0.947);(-0.032, 0.000, 0.000);0.478;6.012;12.569;VALID;(-0.265, 0.249, 0.932);(0.032, 0.000, 0.000);0.478;5.880;12.304;0.9383987;0;(-0.20, 1.21, -9.70);(0.00000, -0.53519, 0.00000, -0.84473);not using;not using
889298;1005149878647950379;1005149878668668300;(-0.552, 1.324, -0.319);(-0.043, -0.036, 0.081, 0.995);VALID;(-0.339, 0.286, 0.896);(-0.552, 1.324, -10.319);67.025;VALID;(-0.200, 0.255, 0.946);(-0.032, 0.000, 0.000);0.478;6.012;12.569;VALID;(-0.266, 0.251, 0.931);(0.032, 0.000, 0.000);0.478;5.883;12.304;0.939014;0;(-0.20, 1.21, -9.70);(0.00000, -0.53519, 0.00000, -0.84473);not using;not using
889299;1005149878652950839;1005149878668714100;(-0.552, 1.324, -0.319);(-0.043, -0.036, 0.081, 0.995);VALID;(-0.340, 0.288, 0.895);(-0.552, 1.324, -10.319);67.025;VALID;(-0.201, 0.256, 0.945);(-0.032, 0.000, 0.000);0.478;6.012;12.569;VALID;(-0.267, 0.253, 0.930);(0.032, 0.000, 0.000);0.478;5.887;12.304;0.9373214;0;(-0.20, 1.21, -9.70);(0.00000, -0.53519, 0.00000, -0.84473);not using;not using
889300;1005149878657951298;1005149878668734900;(-0.552, 1.324, -0.319);(-0.043, -0.036, 0.081, 0.995);VALID;(-0.340, 0.287, 0.895);(-0.552, 1.324, -10.319);67.025;VALID;(-0.202, 0.256, 0.945);(-0.032, 0.000, 0.000);0.479;6.015;12.569;VALID;(-0.268, 0.252, 0.930);(0.032, 0.000, 0.000);0.479;5.889;12.304;0.9256135;0;(-0.20, 1.21, -9.70);(0.00000, -0.53519, 0.00000, -0.84473);not using;not using
889301;1005149878662951757;1005149878680882100;(-0.556, 1.324, -0.321);(-0.043, -0.035, 0.081, 0.995);VALID;(-0.339, 0.287, 0.896);(-0.556, 1.324, -10.321);67.025;VALID;(-0.202, 0.256, 0.945);(-0.032, 0.000, 0.000);0.479;6.022;12.569;VALID;(-0.269, 0.252, 0.930);(0.032, 0.000, 0.000);0.479;5.893;12.304;0.9145911;0;(-0.20, 1.21, -9.70);(0.00000, -0.53519, 0.00000, -0.84473);not using;not using
889302;1005149878667952214;1005149878680934500;(-0.556, 1.324, -0.321);(-0.043, -0.035, 0.081, 0.995);VALID;(-0.340, 0.286, 0.896);(-0.556, 1.324, -10.321);67.025;VALID;(-0.203, 0.255, 0.945);(-0.032, 0.000, 0.000);0.479;6.026;12.569;VALID;(-0.271, 0.251, 0.929);(0.032, 0.000, 0.000);0.479;5.898;12.304;0.898697;0;(-0.20, 1.21, -9.70);(0.00000, -0.53519, 0.00000, -0.84473);not using;not using
